INTERACTOR_A	INTERACTOR_B
dm4973	dm10627
dm4973	dm11456
dm4973	dm9080
dm4973	dm6025
dm4973	dm500
dm4973	dm7185
dm4973	dm10627
dm4973	dm3602
dm4972	dm6178
dm4972	dm2393
dm4972	dm1235
dm4972	dm5101
dm4972	dm7681
dm4972	dm8693
dm4972	dm8510
dm4972	dm7452
dm4972	dm3458
dm4972	dm2374
dm4972	dm6178
dm4972	dm5101
dm4972	dm7681
dm4972	dm7452
dm94	dm5400
dm94	dm2751
dm94	dm1581
dm94	dm2377
dm94	dm6665
dm94	dm3895
dm94	dm7144
dm94	dm5894
dm94	dm8580
dm94	dm8035
dm94	dm10170
dm94	dm809
dm4970	dm9842
dm4970	dm9658
dm4970	dm6910
dm4970	dm13388
dm4970	dm9790
dm8254	dm3134
dm8254	dm10359
dm11588	dm3953
dm11588	dm2495
dm11647	dm7514
dm11647	dm293
dm11647	dm293
dm11647	dm293
dm7442	dm10748
dm7443	dm1077
dm7443	dm12401
dm7443	dm2787
dm7443	dm1077
dm7440	dm10579
dm7440	dm5259
dm7440	dm4251
dm7440	dm4755
dm7441	dm8523
dm7441	dm4766
dm7441	dm2276
dm7441	dm12882
dm7441	dm11655
dm7441	dm9314
dm7441	dm8523
dm7441	dm4766
dm7444	dm10574
dm7444	dm10574
dm4419	dm4534
dm4419	dm4596
dm7448	dm13252
dm7448	dm13267
dm7448	dm6032
dm7448	dm12878
dm7448	dm13116
dm7448	dm1705
dm7448	dm12120
dm7448	dm1894
dm7448	dm5570
dm7448	dm1884
dm7448	dm10183
dm7448	dm5381
dm7448	dm7323
dm7448	dm6455
dm7448	dm7143
dm7448	dm7929
dm7448	dm1718
dm7448	dm11119
dm7448	dm5639
dm7448	dm13252
dm7448	dm1705
dm7448	dm13267
dm7448	dm1894
dm7448	dm5570
dm7448	dm5381
dm7448	dm7323
dm7448	dm6032
dm7448	dm1884
dm7449	dm4990
dm7449	dm12112
dm7449	dm7756
dm7449	dm12882
dm7449	dm13084
dm7449	dm10423
dm7449	dm3469
dm7449	dm10320
dm7449	dm3462
dm7449	dm11359
dm7449	dm12882
dm99	dm8172
dm99	dm1937
dm99	dm7915
dm99	dm10183
dm99	dm12383
dm99	dm2204
dm99	dm2698
dm99	dm9253
dm99	dm11162
dm99	dm3869
dm99	dm2232
dm99	dm5316
dm99	dm1081
dm99	dm5120
dm99	dm12239
dm99	dm11072
dm99	dm8172
dm99	dm12383
dm99	dm9253
dm99	dm3869
dm99	dm2232
dm99	dm2204
dm99	dm11162
dm99	dm2698
dm99	dm10183
dm99	dm9257
dm99	dm3869
dm99	dm1937
dm99	dm9257
dm99	dm2204
dm99	dm11162
dm99	dm2698
dm99	dm10183
dm99	dm3869
dm99	dm1937
dm4977	dm8813
dm4977	dm3624
dm4977	dm2396
dm4976	dm3164
dm4975	dm11465
dm4975	dm1432
dm4975	dm2624
dm4975	dm1432
dm4975	dm2624
dm4975	dm6535
dm4975	dm6535
dm4975	dm7243
dm4975	dm9467
dm4975	dm6535
dm4975	dm1432
dm4975	dm6456
dm4975	dm2624
dm12995	dm4842
dm12995	dm5789
dm12995	dm9551
dm12995	dm8788
dm12995	dm4842
dm12995	dm8788
dm12994	dm1848
dm12994	dm9935
dm12994	dm10373
dm12994	dm10373
dm12997	dm6978
dm12997	dm80
dm12997	dm11887
dm12997	dm80
dm12997	dm11887
dm12997	dm6978
dm5519	dm11044
dm5519	dm11044
dm12990	dm9148
dm12990	dm4593
dm12990	dm4130
dm12990	dm5407
dm12993	dm169
dm12992	dm2403
dm11460	dm6077
dm11461	dm417
dm11461	dm6988
dm11462	dm11289
dm5511	dm7002
dm5511	dm13480
dm5511	dm4010
dm5511	dm7002
dm5516	dm5192
dm5516	dm1885
dm5516	dm4835
dm5516	dm6665
dm5516	dm8353
dm5516	dm107
dm5516	dm3000
dm5516	dm4634
dm5516	dm6674
dm5516	dm9390
dm5516	dm2859
dm5516	dm3717
dm5516	dm11042
dm5516	dm11451
dm5516	dm4380
dm5516	dm373
dm5516	dm1042
dm5516	dm1885
dm5516	dm4835
dm5516	dm5192
dm5516	dm107
dm5516	dm3000
dm5516	dm6674
dm5516	dm2859
dm5517	dm6665
dm5517	dm8447
dm5517	dm2857
dm5517	dm5785
dm5517	dm10784
dm5517	dm10784
dm5517	dm2857
dm5517	dm2753
dm5517	dm5785
dm5517	dm10784
dm5517	dm5785
dm5517	dm10784
dm5514	dm13193
dm5514	dm498
dm5514	dm4251
dm5514	dm10271
dm5514	dm6448
dm97	dm1182
dm10593	dm10593
dm10593	dm10654
dm10593	dm6626
dm10593	dm10929
dm10592	dm6715
dm10592	dm4170
dm10592	dm8890
dm10592	dm4608
dm10592	dm6974
dm10592	dm13870
dm10592	dm13770
dm10592	dm6715
dm10592	dm4608
dm10591	dm4648
dm10591	dm13113
dm10591	dm9334
dm10591	dm2606
dm10591	dm8161
dm10591	dm4380
dm10591	dm10592
dm10591	dm1605
dm10591	dm2907
dm10591	dm11855
dm10591	dm5604
dm10591	dm12435
dm10591	dm5894
dm10591	dm4566
dm10591	dm9334
dm10591	dm8161
dm10591	dm4648
dm10591	dm10592
dm10591	dm1605
dm10591	dm13113
dm10591	dm12435
dm10591	dm4648
dm10591	dm5894
dm10591	dm13113
dm10591	dm11855
dm10591	dm12435
dm10591	dm4648
dm10591	dm5894
dm10591	dm13113
dm10591	dm11855
dm10591	dm12435
dm10590	dm10590
dm10590	dm1472
dm10590	dm11378
dm10590	dm2787
dm10590	dm8447
dm10590	dm7587
dm10590	dm12943
dm10590	dm1646
dm10590	dm4431
dm10590	dm11949
dm10590	dm12943
dm10590	dm1646
dm10590	dm1472
dm10590	dm7587
dm10590	dm11378
dm10597	dm2799
dm10597	dm1130
dm10597	dm9659
dm10597	dm8687
dm10596	dm4189
dm10596	dm6551
dm10596	dm1465
dm10596	dm6551
dm10594	dm6024
dm10594	dm2945
dm10599	dm10419
dm10598	dm2088
dm12224	dm7690
dm1608	dm7003
dm1608	dm7003
dm9679	dm9043
dm9679	dm3751
dm9679	dm11947
dm9679	dm5604
dm9679	dm9043
dm9679	dm11947
dm9679	dm4331
dm9678	dm3772
dm9678	dm3000
dm9678	dm6909
dm9678	dm7078
dm9678	dm3440
dm9678	dm6404
dm9678	dm5514
dm9678	dm10583
dm9678	dm8158
dm9678	dm11031
dm9678	dm2512
dm9678	dm4220
dm9678	dm6687
dm9678	dm8990
dm9678	dm6950
dm9678	dm9251
dm9678	dm5334
dm9678	dm13580
dm9678	dm2149
dm9678	dm2695
dm9678	dm3000
dm9678	dm5514
dm9673	dm11311
dm6152	dm5848
dm6152	dm3896
dm6152	dm1868
dm6152	dm5848
dm6151	dm10209
dm6150	dm12379
dm6156	dm6505
dm6156	dm6505
dm6154	dm5693
dm6154	dm779
dm5169	dm13494
dm5169	dm10290
dm5169	dm5239
dm5169	dm6445
dm5169	dm9619
dm5169	dm10431
dm5169	dm568
dm5169	dm6715
dm5169	dm13786
dm5169	dm6446
dm5169	dm11527
dm5169	dm6983
dm5169	dm12210
dm5169	dm3065
dm5163	dm4637
dm5163	dm1039
dm5162	dm10909
dm5162	dm10918
dm5162	dm2361
dm5162	dm10909
dm5162	dm10918
dm5162	dm10909
dm5162	dm10918
dm5162	dm10909
dm5161	dm9052
dm5161	dm3662
dm5161	dm7599
dm5161	dm3662
dm5160	dm11411
dm5160	dm1033
dm5160	dm4499
dm5160	dm652
dm5160	dm1519
dm5160	dm895
dm5160	dm1287
dm5160	dm12045
dm5160	dm1175
dm5160	dm2322
dm5160	dm11072
dm5160	dm3287
dm5160	dm3883
dm5160	dm5173
dm5160	dm5061
dm5160	dm1074
dm5160	dm1146
dm5160	dm5074
dm5160	dm8143
dm5160	dm12647
dm5160	dm5459
dm5160	dm446
dm5160	dm62
dm5160	dm2068
dm5160	dm8936
dm5160	dm950
dm5160	dm2937
dm5160	dm1899
dm5160	dm87
dm10339	dm10232
dm9027	dm429
dm9027	dm429
dm9757	dm1420
dm9757	dm2233
dm9757	dm5926
dm9757	dm13043
dm2478	dm3211
dm2478	dm12294
dm2478	dm3028
dm6032	dm3298
dm6033	dm6191
dm4740	dm11975
dm4740	dm1474
dm4740	dm12721
dm4740	dm11927
dm4740	dm10355
dm4740	dm12721
dm4740	dm11927
dm4740	dm11975
dm4741	dm6867
dm4742	dm2488
dm4742	dm4580
dm4742	dm8381
dm1518	dm5045
dm1519	dm9569
dm1516	dm6607
dm1517	dm480
dm1512	dm3897
dm1512	dm8638
dm1512	dm1420
dm1512	dm3409
dm2559	dm340
dm2559	dm1441
dm2559	dm1441
dm2559	dm1441
dm2559	dm1441
dm1510	dm8840
dm1510	dm8840
dm2909	dm12539
dm2558	dm9890
dm2558	dm7634
dm2558	dm8525
dm2558	dm11428
dm2558	dm6379
dm2558	dm1262
dm2558	dm3522
dm2558	dm7634
dm2558	dm8525
dm2558	dm11428
dm2558	dm6379
dm2558	dm1262
dm2558	dm9890
dm2558	dm3522
dm13730	dm13559
dm13730	dm11749
dm13730	dm10109
dm13731	dm8570
dm13731	dm1000
dm7200	dm5153
dm7200	dm5153
dm13221	dm6294
dm13222	dm8816
dm13223	dm1365
dm13223	dm3772
dm3918	dm12048
dm3918	dm13478
dm3918	dm10320
dm3918	dm11260
dm3918	dm10801
dm3918	dm12048
dm3918	dm13478
dm3918	dm10320
dm3918	dm11260
dm3919	dm2789
dm3919	dm6375
dm3919	dm7325
dm3919	dm6375
dm937	dm10929
dm3910	dm8346
dm3910	dm8346
dm3911	dm5070
dm938	dm1500
dm938	dm5087
dm938	dm7974
dm938	dm1500
dm938	dm5087
dm939	dm3291
dm3917	dm2744
dm3917	dm11465
dm3917	dm11465
dm3917	dm11465
dm3917	dm130
dm3917	dm7122
dm3917	dm9437
dm3917	dm6741
dm3917	dm11291
dm3917	dm7939
dm2903	dm7406
dm2903	dm13263
dm2351	dm2214
dm2351	dm2944
dm2351	dm133
dm2350	dm7550
dm2350	dm11293
dm2350	dm6753
dm2350	dm5529
dm2350	dm6009
dm2350	dm7436
dm2350	dm867
dm2350	dm5703
dm2350	dm5997
dm2350	dm6145
dm2350	dm4534
dm2350	dm5514
dm2350	dm4989
dm2350	dm5452
dm2350	dm11293
dm2350	dm6753
dm2350	dm6009
dm2350	dm7436
dm2350	dm867
dm2350	dm5997
dm2350	dm5514
dm2353	dm9663
dm2353	dm4645
dm2353	dm9663
dm2352	dm2501
dm2352	dm1649
dm2352	dm6116
dm2352	dm3957
dm2352	dm4861
dm2352	dm4251
dm2352	dm6066
dm2352	dm13772
dm2352	dm1459
dm2352	dm9394
dm2352	dm3088
dm2352	dm9428
dm2352	dm3409
dm2352	dm6116
dm2352	dm6448
dm2354	dm8215
dm2354	dm12213
dm2354	dm8215
dm2354	dm8215
dm12173	dm1625
dm12172	dm11098
dm12172	dm11098
dm12172	dm11098
dm12171	dm3751
dm12178	dm11410
dm12178	dm13635
dm12178	dm2799
dm12178	dm13647
dm12178	dm3365
dm12178	dm13381
dm12178	dm2799
dm12178	dm11410
dm12178	dm13647
dm12178	dm152
dm12178	dm3365
dm8024	dm7973
dm8024	dm4358
dm8024	dm7973
dm8241	dm6045
dm8241	dm6827
dm11853	dm3109
dm11853	dm13118
dm11853	dm12534
dm11853	dm3751
dm11853	dm1969
dm11853	dm7580
dm11853	dm11947
dm11853	dm12563
dm11853	dm12194
dm11853	dm9601
dm11853	dm8802
dm11853	dm11261
dm11853	dm12563
dm11853	dm8802
dm11679	dm11314
dm11679	dm1685
dm11679	dm11314
dm11679	dm11641
dm3003	dm10811
dm3003	dm10908
dm3003	dm10811
dm11857	dm8625
dm11857	dm1446
dm11857	dm2093
dm11857	dm1576
dm11857	dm2805
dm11857	dm2093
dm11857	dm1576
dm3001	dm5172
dm3001	dm6553
dm3001	dm11809
dm3001	dm5190
dm3001	dm1182
dm3001	dm3204
dm3001	dm6375
dm3001	dm5172
dm3001	dm5190
dm3001	dm8167
dm11858	dm7479
dm3009	dm9081
dm3009	dm4055
dm3009	dm4990
dm3009	dm3221
dm3009	dm5099
dm3009	dm4055
dm3009	dm3221
dm3009	dm9081
dm208	dm5319
dm208	dm13536
dm208	dm5319
dm207	dm4878
dm207	dm7935
dm207	dm117
dm207	dm3351
dm200	dm2766
dm200	dm7723
dm200	dm4331
dm200	dm2766
dm200	dm715
dm6632	dm10092
dm6630	dm8190
dm5981	dm8447
dm5981	dm3182
dm6988	dm2944
dm6988	dm4252
dm6988	dm9574
dm6988	dm10112
dm6988	dm12593
dm6988	dm11994
dm6988	dm11122
dm6988	dm1766
dm6988	dm4377
dm6988	dm3706
dm6988	dm7473
dm6988	dm8754
dm6988	dm10112
dm6988	dm9574
dm6988	dm12593
dm6988	dm11122
dm6988	dm1766
dm6988	dm4377
dm6988	dm3706
dm6988	dm7473
dm6988	dm8754
dm6989	dm797
dm6989	dm2344
dm6989	dm4232
dm6989	dm5315
dm6989	dm1868
dm6989	dm7598
dm6989	dm4579
dm6989	dm7024
dm6989	dm4130
dm6989	dm1924
dm6989	dm7417
dm6989	dm4232
dm6989	dm1868
dm6989	dm4579
dm6989	dm7024
dm6989	dm4130
dm6989	dm7417
dm6983	dm6487
dm6983	dm5099
dm6983	dm3279
dm6983	dm2696
dm6983	dm7756
dm6983	dm12908
dm6983	dm3832
dm6983	dm3294
dm6983	dm748
dm6983	dm10375
dm6983	dm2453
dm6983	dm5569
dm6983	dm4153
dm6983	dm1365
dm6983	dm2673
dm6983	dm11120
dm6983	dm3844
dm6983	dm4842
dm6983	dm5506
dm6983	dm6486
dm6983	dm12536
dm6983	dm5119
dm6983	dm11380
dm6983	dm3162
dm6983	dm5099
dm10109	dm10035
dm10109	dm3542
dm10109	dm9887
dm10109	dm10035
dm10109	dm10035
dm10109	dm3542
dm10109	dm7927
dm10109	dm11173
dm10109	dm10273
dm10109	dm10144
dm10109	dm13937
dm10109	dm3624
dm10109	dm2478
dm10109	dm12268
dm10109	dm9390
dm10109	dm12072
dm10109	dm13730
dm10109	dm1498
dm10109	dm5134
dm10109	dm3377
dm10109	dm12072
dm10109	dm13730
dm10109	dm1498
dm10109	dm5134
dm10109	dm3377
dm7859	dm1499
dm7859	dm1499
dm7859	dm1499
dm7589	dm12299
dm7587	dm5604
dm7587	dm5937
dm7587	dm2602
dm7587	dm2813
dm7587	dm840
dm7587	dm12325
dm7587	dm3127
dm7587	dm4130
dm7587	dm3409
dm7587	dm5937
dm7587	dm2813
dm7586	dm3521
dm7586	dm9308
dm7586	dm4093
dm7586	dm7143
dm7586	dm9308
dm7585	dm8597
dm7585	dm8895
dm7584	dm7474
dm7583	dm7583
dm7583	dm4957
dm7583	dm7466
dm7582	dm9292
dm7582	dm6430
dm7582	dm7163
dm7582	dm4602
dm7582	dm3957
dm7582	dm1009
dm7582	dm6430
dm7582	dm7163
dm7582	dm4602
dm7582	dm3957
dm7581	dm6940
dm7581	dm2271
dm7581	dm3636
dm7581	dm2214
dm7581	dm2214
dm7581	dm11404
dm7581	dm11404
dm7581	dm11163
dm7581	dm5045
dm7581	dm3213
dm7581	dm3213
dm7581	dm6455
dm7581	dm6487
dm7581	dm2041
dm7581	dm7363
dm7581	dm6405
dm7581	dm3544
dm7581	dm333
dm7581	dm4132
dm7581	dm4132
dm7581	dm4623
dm7581	dm5345
dm7581	dm1920
dm7581	dm1952
dm7581	dm3877
dm7581	dm2271
dm7581	dm3636
dm7581	dm3879
dm7581	dm498
dm7581	dm1497
dm7581	dm3540
dm7581	dm7110
dm7581	dm3879
dm7581	dm9218
dm7581	dm498
dm7581	dm3540
dm7581	dm1497
dm7580	dm6847
dm7580	dm3665
dm7580	dm9678
dm7580	dm9789
dm7580	dm6259
dm7580	dm6666
dm7580	dm11853
dm7580	dm8329
dm7580	dm251
dm7580	dm9678
dm7580	dm9789
dm4176	dm11931
dm4176	dm11931
dm4175	dm8134
dm4174	dm13580
dm4174	dm13580
dm4173	dm10145
dm4173	dm701
dm4173	dm701
dm4172	dm92
dm4172	dm3161
dm4171	dm11465
dm4171	dm7252
dm4171	dm7252
dm4171	dm7252
dm4171	dm7252
dm4171	dm2944
dm4171	dm2851
dm4171	dm2851
dm4171	dm1224
dm4171	dm2361
dm4171	dm12353
dm4170	dm10053
dm4170	dm7359
dm4170	dm5453
dm4170	dm11384
dm4170	dm5483
dm4170	dm10727
dm4170	dm9658
dm4170	dm8808
dm4170	dm2467
dm4170	dm8280
dm4170	dm4614
dm4170	dm6770
dm4170	dm7741
dm4170	dm3714
dm4170	dm1577
dm4170	dm7149
dm4170	dm3107
dm4170	dm2280
dm4170	dm2676
dm4170	dm2890
dm4170	dm11663
dm4170	dm10291
dm4170	dm3912
dm4170	dm8312
dm4170	dm8584
dm4170	dm11260
dm4170	dm5120
dm4170	dm3808
dm4170	dm3581
dm4170	dm1380
dm4170	dm9867
dm4170	dm10592
dm4170	dm10053
dm1181	dm5453
dm1181	dm9207
dm1181	dm5707
dm1181	dm5061
dm1181	dm2164
dm1181	dm2365
dm1181	dm4281
dm1181	dm4920
dm1181	dm4331
dm1183	dm6381
dm1183	dm6381
dm1182	dm8173
dm1182	dm13193
dm1182	dm4837
dm1182	dm8747
dm1182	dm2881
dm1182	dm97
dm1182	dm11708
dm1182	dm11042
dm1182	dm13251
dm1182	dm7758
dm1182	dm13599
dm1182	dm3001
dm1182	dm4892
dm1182	dm6894
dm1182	dm11411
dm1182	dm8173
dm1185	dm2698
dm1185	dm7654
dm1185	dm9449
dm1185	dm9168
dm1185	dm3456
dm1185	dm7654
dm1184	dm4637
dm1184	dm4637
dm1187	dm8568
dm1188	dm8961
dm11033	dm223
dm2984	dm3221
dm2985	dm4378
dm2985	dm12113
dm2985	dm12127
dm2985	dm11927
dm2985	dm10727
dm2985	dm8280
dm2985	dm7023
dm2985	dm3714
dm2985	dm7230
dm2985	dm4318
dm2985	dm4120
dm2985	dm1155
dm2985	dm526
dm2985	dm11927
dm2985	dm4120
dm2985	dm8280
dm2985	dm526
dm2985	dm4318
dm2985	dm11927
dm2985	dm4120
dm2985	dm8280
dm2985	dm526
dm2985	dm4318
dm2630	dm3857
dm2630	dm6127
dm2630	dm5740
dm2630	dm4700
dm2630	dm7519
dm2630	dm9445
dm2630	dm8329
dm2630	dm4854
dm2630	dm6127
dm2630	dm3857
dm2630	dm5740
dm2987	dm914
dm2987	dm12169
dm2987	dm1733
dm2987	dm9592
dm2987	dm8699
dm2987	dm11031
dm2987	dm9704
dm2987	dm868
dm2987	dm498
dm2987	dm9080
dm2987	dm10111
dm2987	dm6399
dm2987	dm13340
dm2987	dm5839
dm2987	dm3684
dm2987	dm2822
dm2987	dm10897
dm2987	dm13017
dm2987	dm3497
dm2987	dm10320
dm2987	dm609
dm2987	dm3447
dm2987	dm7742
dm2987	dm6909
dm2987	dm3894
dm2987	dm12169
dm2636	dm12137
dm2982	dm8282
dm2982	dm8508
dm2982	dm8508
dm2983	dm7975
dm2638	dm9313
dm2638	dm6803
dm2638	dm9313
dm2638	dm754
dm2638	dm754
dm2989	dm3607
dm2989	dm11484
dm2989	dm3386
dm13039	dm136
dm13039	dm8865
dm13039	dm12989
dm13039	dm4739
dm13039	dm4637
dm13039	dm3895
dm13039	dm3782
dm13039	dm1567
dm13039	dm10183
dm13039	dm7420
dm13039	dm1069
dm13039	dm247
dm13039	dm6667
dm13039	dm11311
dm13039	dm4739
dm13039	dm3895
dm13039	dm10183
dm13039	dm7420
dm13038	dm8136
dm13037	dm8064
dm13037	dm7142
dm13037	dm13577
dm13037	dm5315
dm13037	dm1823
dm13037	dm4488
dm13037	dm1552
dm13037	dm500
dm13037	dm2125
dm13037	dm9533
dm13037	dm2947
dm13037	dm6100
dm13037	dm5997
dm13037	dm8687
dm13037	dm11807
dm13037	dm12827
dm13037	dm9057
dm13037	dm9680
dm13037	dm5764
dm13037	dm3290
dm13037	dm6295
dm13037	dm1099
dm13037	dm8815
dm13037	dm7142
dm13037	dm13577
dm13037	dm1823
dm13037	dm4488
dm13037	dm1552
dm13037	dm6100
dm13037	dm9680
dm13037	dm8064
dm13036	dm3439
dm13036	dm5394
dm13036	dm3439
dm1726	dm12593
dm1726	dm117
dm1726	dm2397
dm1723	dm3857
dm1723	dm3541
dm1723	dm3541
dm1723	dm6501
dm12613	dm7236
dm12610	dm2294
dm12610	dm2294
dm12611	dm9065
dm12611	dm7569
dm12611	dm5616
dm12611	dm7889
dm12611	dm8749
dm12611	dm9293
dm12611	dm2614
dm12611	dm6389
dm12611	dm480
dm12611	dm7569
dm12611	dm5616
dm12611	dm7889
dm12611	dm9065
dm12611	dm8749
dm1729	dm1889
dm1729	dm3751
dm1729	dm2093
dm1729	dm2839
dm1729	dm10141
dm1729	dm6259
dm1729	dm9592
dm1729	dm3751
dm1729	dm2093
dm1729	dm1889
dm1729	dm2839
dm1729	dm6259
dm1728	dm321
dm12614	dm5244
dm9532	dm9532
dm9532	dm1732
dm9532	dm970
dm9532	dm6430
dm9532	dm970
dm9532	dm6430
dm12996	dm1994
dm9535	dm9535
dm9535	dm6401
dm9535	dm3876
dm9535	dm7023
dm9536	dm623
dm9536	dm12651
dm9536	dm398
dm9536	dm7166
dm9536	dm7147
dm9536	dm9496
dm9536	dm6263
dm9536	dm5803
dm9536	dm7336
dm9536	dm3509
dm9536	dm6263
dm9536	dm398
dm9536	dm3509
dm2189	dm7635
dm2185	dm3783
dm2185	dm6077
dm2185	dm3783
dm2186	dm1991
dm2186	dm9592
dm2187	dm5627
dm2187	dm12629
dm2187	dm6752
dm2187	dm5569
dm2187	dm11989
dm2187	dm5569
dm2187	dm5627
dm2181	dm6606
dm2182	dm3852
dm2182	dm10997
dm2182	dm3818
dm2182	dm8730
dm2182	dm3818
dm2182	dm8730
dm2183	dm9086
dm2183	dm11014
dm5513	dm6564
dm5513	dm2607
dm8100	dm10630
dm8100	dm3560
dm8100	dm11454
dm12999	dm8371
dm12999	dm6294
dm12999	dm6294
dm11465	dm2795
dm11465	dm2795
dm11465	dm2795
dm11465	dm2795
dm11465	dm2795
dm11465	dm2795
dm11465	dm475
dm11465	dm12910
dm11465	dm2585
dm11465	dm2585
dm11465	dm1777
dm11465	dm1777
dm11465	dm1777
dm11465	dm1777
dm11465	dm2260
dm11465	dm4100
dm11465	dm812
dm11465	dm812
dm11465	dm7570
dm11465	dm3279
dm11465	dm1474
dm11465	dm9121
dm11465	dm9121
dm11465	dm9218
dm11465	dm13
dm11465	dm13
dm11465	dm133
dm11465	dm2300
dm11465	dm2300
dm11465	dm499
dm11465	dm499
dm11465	dm1052
dm11465	dm116
dm11465	dm785
dm11465	dm2744
dm11465	dm2744
dm11465	dm2744
dm11465	dm2744
dm11465	dm2744
dm11465	dm2744
dm11465	dm2744
dm11465	dm2744
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm2886
dm11465	dm7126
dm11465	dm7126
dm11465	dm7126
dm11465	dm2241
dm11465	dm4622
dm11465	dm4622
dm11465	dm2488
dm11465	dm513
dm11465	dm6193
dm11465	dm7122
dm11465	dm7122
dm11465	dm7122
dm11465	dm2400
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm676
dm11465	dm1138
dm11465	dm1138
dm11465	dm218
dm11465	dm1173
dm11465	dm5583
dm11465	dm5583
dm11465	dm9385
dm11465	dm211
dm11465	dm5800
dm11465	dm117
dm11465	dm117
dm11465	dm684
dm11465	dm105
dm11465	dm2235
dm11465	dm743
dm11465	dm743
dm11465	dm743
dm11465	dm743
dm11465	dm4318
dm11465	dm4318
dm11465	dm1112
dm11465	dm12855
dm11465	dm4975
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm4019
dm11465	dm13494
dm11465	dm247
dm11465	dm5045
dm11465	dm5045
dm11465	dm5045
dm11465	dm5045
dm11465	dm5045
dm11465	dm5045
dm11465	dm5045
dm11465	dm5045
dm11465	dm4531
dm11465	dm224
dm11465	dm224
dm11465	dm1870
dm11465	dm1870
dm11465	dm1870
dm11465	dm1870
dm11465	dm3917
dm11465	dm3917
dm11465	dm3917
dm11465	dm8436
dm11465	dm8436
dm11465	dm13387
dm11465	dm13387
dm11465	dm1275
dm11465	dm6829
dm11465	dm6829
dm11465	dm6829
dm11465	dm6829
dm11465	dm6220
dm11465	dm6220
dm11465	dm8765
dm11465	dm6136
dm11465	dm1407
dm11465	dm1407
dm11465	dm595
dm11465	dm704
dm11465	dm523
dm11465	dm523
dm11465	dm523
dm11465	dm523
dm11465	dm523
dm11465	dm523
dm11465	dm2891
dm11465	dm4579
dm11465	dm6320
dm11465	dm2585
dm11465	dm2585
dm11465	dm108
dm11465	dm108
dm11465	dm4544
dm11465	dm7573
dm11465	dm348
dm11465	dm3943
dm11465	dm3943
dm11465	dm5779
dm11465	dm2818
dm11465	dm2818
dm11465	dm2818
dm11465	dm2818
dm11465	dm1698
dm11465	dm1698
dm11465	dm1698
dm11465	dm1698
dm11465	dm454
dm11465	dm454
dm11465	dm454
dm11465	dm454
dm11465	dm42
dm11465	dm42
dm11465	dm583
dm11465	dm8813
dm11465	dm8813
dm11465	dm2744
dm11465	dm2744
dm11465	dm7022
dm11465	dm7022
dm11465	dm7022
dm11465	dm4707
dm11465	dm1922
dm11465	dm56
dm11465	dm7895
dm11465	dm3097
dm11465	dm7511
dm11465	dm7511
dm11465	dm7511
dm11465	dm7511
dm11465	dm7511
